Date,Max_Temp_C,Min_Temp_C
2018-07-21,29.05,12.7
2018-07-22,27.75,13.26
2018-07-23,26.39,13.68
2018-07-24,26.38,11.5
2018-07-25,24.74,13.33
2018-07-26,26.33,11.71
2018-07-27,26.81,11.21
2018-07-28,27.47,11.6
2018-07-29,28.43,12.6
2018-07-30,29.13,12.67
2018-07-31,26.47,14.19
2018-08-01,26.21,12.33
2018-08-02,24.51,13.83
2018-08-03,23.99,13.6
2018-08-04,23.2,15.93
2018-08-05,25.59,14.12
2018-08-06,23.64,15.47
2018-08-07,24.96,15.5
2018-08-08,27.28,13.5
2018-08-09,27.29,14.17
2018-08-10,24.88,9.66
2018-08-11,25.72,6.23
2018-08-12,25.54,6.58
2018-08-13,26.48,9.13
2018-08-14,26.82,10.38
2018-08-15,28.51,9.25
2018-08-16,22.5,13.45
2018-08-17,23.0,13.94
2018-08-18,21.39,13.51
2018-08-19,25.77,12.22
2018-08-20,27.24,11.01
2018-08-21,27.16,11.12
2018-08-22,26.09,12.68
2018-08-23,28.67,13.12
2018-08-24,27.92,13.59
2018-08-25,25.47,15.83
2018-08-26,26.07,14.6
2018-08-27,26.4,12.7
2018-08-28,25.63,13.52
2018-08-29,27.44,12.4
2018-08-30,27.67,14.0
2018-08-31,28.67,12.4
2018-09-01,30.38,14.12
2018-09-02,30.92,14.07
2018-09-03,31.35,14.95
2018-09-04,24.53,10.48
2018-09-05,24.72,10.0
2018-09-06,27.45,9.33
2018-09-07,29.24,11.17
2018-09-08,29.89,9.91
2018-09-09,30.18,10.04
2018-09-10,29.3,12.14
2018-09-11,30.1,12.41
2018-09-12,29.69,14.43
2018-09-13,29.78,13.98
2018-09-14,28.81,16.47
2018-09-15,26.6,16.55
2018-09-16,26.08,15.45
2018-09-17,25.87,15.55
2018-09-18,26.82,17.73
2018-09-19,28.67,17.4
2018-09-20,28.16,18.55
2018-09-21,27.43,16.49
2018-09-22,31.35,15.09
2018-09-23,31.44,15.69
2018-09-24,33.09,16.3
2018-09-25,33.11,16.14
2018-09-26,32.27,17.07
2018-09-27,32.94,18.96
2018-09-28,29.22,19.3
2018-09-29,26.9,18.74
2018-09-30,27.18,19.15
2018-10-01,25.7,19.24
2018-10-02,32.16,17.23
2018-10-03,33.46,19.12
2018-10-04,28.62,21.03
2018-10-05,26.86,18.29
2018-10-06,27.97,15.75
2018-10-07,25.23,16.31
2018-10-08,27.14,17.86
2018-10-09,29.46,18.07
2018-10-10,29.63,19.21
2018-10-11,27.0,19.34
2018-10-12,30.06,18.63
2018-10-13,32.21,18.16
2018-10-14,28.75,20.26
2018-10-15,29.56,19.77
2018-10-16,30.97,17.69
2018-10-17,25.63,20.26
2018-10-18,27.96,19.43
2018-10-19,27.42,18.78
2018-10-20,26.9,14.62
2018-10-21,26.6,11.77
2018-10-22,27.63,12.62
2018-10-23,29.45,14.91
2018-10-24,26.44,18.3
2018-10-25,25.76,18.19
2018-10-26,26.34,18.23
2018-10-27,27.19,19.59
2018-10-28,27.65,16.3
2018-10-29,26.3,14.11
2018-10-30,28.82,16.67
2018-10-31,28.81,17.46
2018-11-01,28.24,19.68
2018-11-02,30.77,19.39
2018-11-03,29.41,18.37
2018-11-04,28.13,20.28
2018-11-05,26.76,16.25
2018-11-06,27.76,15.21
2018-11-07,27.11,17.34
2018-11-08,22.55,16.89
2018-11-09,20.97,15.77
2018-11-10,25.64,16.26
2018-11-11,24.41,16.73
2018-11-12,28.5,18.14
2018-11-13,29.41,17.95
2018-11-14,30.07,18.53
2018-11-15,27.05,20.47
2018-11-16,26.7,20.44
2018-11-17,26.65,17.7
2018-11-18,27.86,17.75
2018-11-19,25.23,16.41
2018-11-20,23.4,15.34
2018-11-21,21.75,15.47
2018-11-22,22.83,16.11
2018-11-23,26.54,16.24
2018-11-24,22.38,17.47
2018-11-25,26.42,16.41
2018-11-26,26.79,16.92
2018-11-27,26.73,16.17
2018-11-28,27.56,16.51
2018-11-29,27.64,15.21
2018-11-30,28.99,17.34
2018-12-01,24.47,18.89
2018-12-02,27.54,18.4
2018-12-03,25.82,17.73
2018-12-04,27.85,16.8
2018-12-05,28.9,18.49
2018-12-06,29.34,19.34
2018-12-07,29.85,17.9
2018-12-08,24.95,13.99
2018-12-09,25.47,11.9
2018-12-10,26.67,14.33
2018-12-11,27.69,15.51
2018-12-12,28.46,17.35
2018-12-13,28.59,19.32
2018-12-14,27.98,18.01
2018-12-15,30.29,18.54
2018-12-16,29.18,20.38
2018-12-17,29.44,20.41
2018-12-18,31.22,20.63
2018-12-19,26.39,20.57
2018-12-20,28.06,19.7
2018-12-21,28.84,21.76
2018-12-22,30.48,20.64
2018-12-23,28.31,20.14
2018-12-24,26.94,20.57
2018-12-25,25.46,18.57
2018-12-26,24.14,18.31
2018-12-27,24.63,17.96
2018-12-28,28.28,19.11
2018-12-29,28.34,18.17
2018-12-30,29.1,19.01
2018-12-31,28.78,19.61
2019-01-01,28.42,19.75
2019-01-02,28.84,19.66
2019-01-03,25.41,20.96
2019-01-04,22.87,18.95
2019-01-05,25.49,19.0
2019-01-06,28.18,17.72
2019-01-07,29.32,18.11
2019-01-08,29.51,19.65
2019-01-09,29.14,19.77
2019-01-10,28.51,16.43
2019-01-11,28.56,19.06
2019-01-12,27.75,19.97
2019-01-13,28.39,19.0
2019-01-14,29.08,18.77
2019-01-15,28.47,20.71
2019-01-16,29.37,20.38
2019-01-17,30.47,19.1
2019-01-18,30.68,19.14
2019-01-19,30.32,20.67
2019-01-20,30.09,21.88
2019-01-21,28.45,22.17
2019-01-22,30.49,21.1
2019-01-23,30.28,20.58
2019-01-24,30.77,19.2
2019-01-25,29.3,19.87
2019-01-26,23.98,18.78
2019-01-27,27.93,18.27
2019-01-28,29.86,16.61
2019-01-29,30.5,18.56
2019-01-30,30.14,18.39
2019-01-31,32.38,18.2
2019-02-01,32.49,18.19
2019-02-02,33.01,19.99
2019-02-03,31.51,20.65
2019-02-04,27.61,18.91
2019-02-05,28.4,17.9
2019-02-06,24.82,18.25
2019-02-07,27.13,18.53
2019-02-08,29.61,16.83
2019-02-09,29.57,18.07
2019-02-10,28.63,18.67
2019-02-11,28.35,19.8
2019-02-12,27.69,20.68
2019-02-13,25.28,18.61
2019-02-14,25.61,16.26
2019-02-15,28.33,17.84
2019-02-16,23.88,19.37
2019-02-17,26.81,18.79
2019-02-18,27.14,18.97
2019-02-19,27.81,19.04
2019-02-20,28.76,18.93
2019-02-21,27.51,19.73
2019-02-22,27.61,19.16
2019-02-23,29.2,19.04
2019-02-24,30.76,20.16
2019-02-25,29.58,21.71
2019-02-26,27.43,19.59
2019-02-27,28.65,18.18
2019-02-28,26.03,20.23
2019-03-01,24.58,19.76
2019-03-02,23.2,19.72
2019-03-03,25.76,19.26
2019-03-04,22.92,18.75
2019-03-05,24.08,17.35
2019-03-06,27.29,18.41
2019-03-07,27.48,19.11
2019-03-08,28.53,18.2
2019-03-09,29.91,19.58
2019-03-10,28.94,19.96
2019-03-11,25.87,19.42
2019-03-12,25.68,18.43
2019-03-13,26.25,18.33
2019-03-14,25.7,19.55
2019-03-15,28.51,19.25
2019-03-16,26.11,18.89
2019-03-17,26.68,20.04
2019-03-18,26.97,20.78
2019-03-19,28.4,19.97
2019-03-20,27.1,19.86
2019-03-21,24.72,17.96
2019-03-22,23.8,17.23
2019-03-23,26.53,14.95
2019-03-24,27.84,16.62
2019-03-25,27.8,18.0
2019-03-26,27.64,17.96
2019-03-27,28.09,17.19
2019-03-28,26.65,16.87
2019-03-29,26.14,17.82
2019-03-30,25.55,15.67
2019-03-31,26.43,17.07
2019-04-01,26.07,17.0
2019-04-02,26.62,16.48
2019-04-03,28.52,16.91
2019-04-04,28.76,16.92
2019-04-05,25.22,19.33
2019-04-06,27.85,20.88
2019-04-07,25.65,19.69
2019-04-08,24.16,19.99
2019-04-09,27.03,18.25
2019-04-10,25.6,16.72
2019-04-11,26.2,16.55
2019-04-12,27.25,16.66
2019-04-13,26.56,16.92
2019-04-14,22.84,18.8
2019-04-15,25.98,18.84
2019-04-16,24.27,18.91
2019-04-17,27.21,18.38
2019-04-18,26.47,15.84
2019-04-19,25.98,14.39
2019-04-20,25.83,15.56
2019-04-21,27.19,14.03
2019-04-22,27.27,15.87
2019-04-23,27.5,16.33
2019-04-24,26.88,17.75
2019-04-25,27.51,16.83
2019-04-26,27.27,17.18
2019-04-27,26.93,15.39
2019-04-28,27.98,17.14
2019-04-29,27.14,16.89
2019-04-30,26.39,16.32
2019-05-01,26.72,16.07
2019-05-02,26.77,16.58
2019-05-03,28.1,17.26
2019-05-04,27.12,18.39
2019-05-05,25.17,18.78
2019-05-06,26.5,16.47
2019-05-07,27.96,16.73
2019-05-08,25.58,17.91
2019-05-09,25.38,15.6
2019-05-10,26.08,16.1
2019-05-11,27.05,17.22
2019-05-12,28.38,16.95
2019-05-13,28.32,17.38
2019-05-14,26.81,18.82
2019-05-15,23.86,17.18
2019-05-16,22.08,16.43
2019-05-17,21.07,15.42
2019-05-18,22.06,14.93
2019-05-19,23.83,14.19
2019-05-20,24.18,14.05
2019-05-21,24.5,12.63
2019-05-22,24.98,12.54
2019-05-23,25.67,14.56
2019-05-24,26.65,16.25
2019-05-25,22.45,10.76
2019-05-26,23.64,9.34
2019-05-27,24.95,8.02
2019-05-28,26.46,10.92
2019-05-29,27.43,15.26
2019-05-30,27.07,14.93
2019-05-31,27.65,14.0
2019-06-01,27.45,14.29
2019-06-02,27.23,14.88
2019-06-03,25.54,14.79
2019-06-04,22.58,9.35
2019-06-05,21.95,7.69
2019-06-06,22.41,11.0
2019-06-07,22.36,8.72
2019-06-08,23.88,10.9
2019-06-09,24.12,10.05
2019-06-10,23.69,11.68
2019-06-11,24.17,10.6
2019-06-12,24.83,11.73
2019-06-13,26.17,12.74
2019-06-14,25.77,12.61
2019-06-15,25.1,11.74
2019-06-16,25.11,11.19
2019-06-17,24.94,12.05
2019-06-18,24.55,12.26
2019-06-19,25.67,13.21
2019-06-20,26.13,11.99
2019-06-21,24.82,13.51
2019-06-22,24.56,13.51
2019-06-23,24.18,10.3
2019-06-24,25.4,11.85
2019-06-25,26.69,13.1
2019-06-26,27.33,14.31
2019-06-27,27.68,15.06
2019-06-28,27.16,13.5
2019-06-29,25.61,11.99
2019-06-30,26.19,12.03
2019-07-01,27.17,14.66
2019-07-02,27.38,12.2
2019-07-03,27.11,12.58
2019-07-04,25.45,13.39
2019-07-05,22.77,12.68
2019-07-06,19.31,7.06
2019-07-07,19.57,3.98
2019-07-08,21.77,5.12
2019-07-09,22.61,5.38
2019-07-10,22.71,6.69
2019-07-11,23.79,8.88
2019-07-12,25.51,7.76
2019-07-13,27.29,12.48
2019-07-14,27.42,13.4
2019-07-15,26.95,13.37
2019-07-16,24.35,11.13
2019-07-17,22.22,6.49
2019-07-18,23.18,9.27
2019-07-19,22.72,9.37
2019-07-20,23.34,9.72
2019-07-21,23.75,9.62
2019-07-22,24.62,10.48
2019-07-23,25.57,9.81
2019-07-24,26.43,10.42
2019-07-25,26.35,10.87
2019-07-26,26.25,12.42
2019-07-27,26.41,9.52
2019-07-28,26.65,9.79
2019-07-29,25.72,12.21
2019-07-30,25.88,11.7
2019-07-31,27.12,14.92
2019-08-01,28.3,11.29
2019-08-02,29.39,12.63
2019-08-03,24.43,13.78
2019-08-04,18.35,10.08
2019-08-05,24.04,9.89
2019-08-06,24.87,11.42
2019-08-07,27.08,13.34
2019-08-08,27.56,12.77
2019-08-09,28.31,12.75
2019-08-10,29.32,15.66
2019-08-11,30.84,15.24
2019-08-12,30.1,14.26
2019-08-13,30.57,13.1
2019-08-14,24.71,12.14
2019-08-15,25.51,10.11
2019-08-16,25.4,8.19
2019-08-17,26.12,8.96
2019-08-18,28.96,11.26
2019-08-19,26.06,13.71
2019-08-20,27.06,15.14
2019-08-21,27.95,13.16
2019-08-22,27.02,12.43
2019-08-23,25.76,12.08
2019-08-24,26.18,11.35
2019-08-25,27.7,11.2
2019-08-26,27.92,11.46
2019-08-27,28.51,13.55
2019-08-28,23.49,14.5
2019-08-29,26.57,12.2
2019-08-30,29.7,12.3
2019-08-31,31.95,15.34
2019-09-01,32.19,18.75
2019-09-02,29.0,18.67
2019-09-03,32.57,16.53
2019-09-04,32.75,19.12
2019-09-05,30.4,15.79
2019-09-06,29.3,13.95
2019-09-07,30.94,14.13
2019-09-08,33.31,16.14
2019-09-09,32.55,15.56
2019-09-10,34.0,14.46
2019-09-11,35.43,17.15
2019-09-12,36.15,17.74
2019-09-13,36.88,19.62
2019-09-14,34.41,19.45
2019-09-15,34.33,18.12
2019-09-16,34.82,18.01
2019-09-17,35.39,18.04
2019-09-18,36.31,19.28
2019-09-19,36.6,21.96
2019-09-20,36.74,20.27
2019-09-21,33.64,19.67
2019-09-22,33.55,17.92
2019-09-23,28.27,15.42
2019-09-24,29.62,13.89
2019-09-25,21.96,17.34
2019-09-26,20.36,16.35
2019-09-27,27.06,14.12
2019-09-28,28.11,13.28
2019-09-29,28.61,14.57
2019-09-30,29.71,14.4
2019-10-01,30.83,14.84
2019-10-02,32.48,14.3
2019-10-03,32.71,12.4
2019-10-04,31.18,14.83
2019-10-05,32.01,16.85
2019-10-06,32.64,18.8
2019-10-07,32.18,18.53
2019-10-08,27.57,19.45
2019-10-09,23.59,17.07
2019-10-10,24.48,15.74
2019-10-11,27.8,17.29
2019-10-12,31.99,15.56
2019-10-13,33.6,16.63
2019-10-14,33.94,15.93
2019-10-15,32.26,16.49
2019-10-16,31.15,17.96
2019-10-17,32.32,19.23
2019-10-18,32.56,17.69
2019-10-19,32.04,19.01
2019-10-20,31.07,18.13
2019-10-21,30.09,16.93
2019-10-22,28.59,19.01
2019-10-23,31.55,17.01
2019-10-24,31.23,17.5
2019-10-25,34.06,19.41
2019-10-26,33.42,19.18
2019-10-27,30.99,19.05
2019-10-28,30.65,18.66
2019-10-29,25.68,19.14
2019-10-30,29.68,18.18
2019-10-31,29.21,18.93
2019-11-01,30.53,18.8
2019-11-02,30.81,17.14
2019-11-03,32.55,18.29
2019-11-04,35.17,20.62
2019-11-05,31.38,21.7
2019-11-06,31.05,20.38
2019-11-07,28.06,18.66
2019-11-08,24.37,20.4
2019-11-09,29.98,18.85
2019-11-10,27.02,20.1
2019-11-11,32.36,18.93
2019-11-12,30.46,18.43
2019-11-13,30.19,17.61
2019-11-14,25.23,19.88
2019-11-15,25.77,19.83
2019-11-16,28.83,17.62
2019-11-17,28.92,15.89
2019-11-18,30.21,16.72
2019-11-19,26.94,17.73
2019-11-20,26.98,18.71
2019-11-21,29.39,17.7
2019-11-22,27.93,18.17
2019-11-23,28.7,19.27
2019-11-24,25.49,16.77
2019-11-25,27.35,14.09
2019-11-26,30.27,15.49
2019-11-27,29.89,16.99
2019-11-28,27.85,17.49
2019-11-29,26.96,16.0
2019-11-30,25.32,19.08
2019-12-01,29.46,19.99
2019-12-02,30.18,19.07
2019-12-03,26.93,16.82
2019-12-04,28.07,17.49
2019-12-05,25.9,19.84
2019-12-06,27.17,20.43
2019-12-07,29.35,18.12
2019-12-08,29.85,15.35
2019-12-09,27.11,17.82
2019-12-10,26.42,19.71
2019-12-11,27.2,19.36
2019-12-12,27.33,18.17
2019-12-13,28.26,20.34
2019-12-14,26.66,19.34
2019-12-15,29.69,19.71
2019-12-16,30.42,17.15
2019-12-17,30.75,16.85
2019-12-18,29.37,19.56
2019-12-19,27.22,19.1
2019-12-20,25.12,19.04
2019-12-21,25.57,19.66
2019-12-22,30.68,18.53
2019-12-23,24.5,20.01
2019-12-24,27.36,19.67
2019-12-25,30.39,17.6
2019-12-26,31.28,18.71
2019-12-27,26.5,21.19
2019-12-28,30.91,20.11
2019-12-29,31.43,19.55
2019-12-30,31.67,19.11
2019-12-31,32.24,18.65
2020-01-01,31.74,20.78
2020-01-02,29.31,20.36
2020-01-03,27.54,20.04
2020-01-04,28.05,19.59
2020-01-05,29.47,19.2
2020-01-06,29.82,20.46
2020-01-07,31.82,19.16
2020-01-08,28.4,21.98
2020-01-09,28.8,21.29
2020-01-10,29.39,21.06
2020-01-11,28.91,22.18
2020-01-12,28.42,21.89
2020-01-13,28.94,21.12
2020-01-14,29.15,19.14
2020-01-15,30.82,19.02
2020-01-16,32.06,21.29
2020-01-17,26.96,19.3
2020-01-18,27.28,17.73
2020-01-19,29.02,18.73
2020-01-20,25.72,18.63
2020-01-21,29.51,17.41
2020-01-22,29.85,18.23
2020-01-23,24.61,18.66
2020-01-24,29.2,17.78
2020-01-25,28.19,15.52
2020-01-26,29.33,16.94
2020-01-27,29.9,18.57
2020-01-28,30.43,18.39
2020-01-29,28.34,20.59
2020-01-30,28.14,20.27
2020-01-31,28.61,20.17
2020-02-01,29.86,19.89
2020-02-02,30.42,19.63
2020-02-03,27.05,19.77
2020-02-04,26.47,19.18
2020-02-05,24.73,19.67
2020-02-06,23.89,19.04
2020-02-07,23.96,17.38
2020-02-08,26.8,16.48
2020-02-09,25.84,18.23
2020-02-10,26.55,19.06
2020-02-11,25.52,17.91
2020-02-12,24.56,16.32
2020-02-13,27.28,16.6
2020-02-14,28.3,17.88
2020-02-15,28.63,19.25
2020-02-16,28.29,21.43
2020-02-17,27.87,20.22
2020-02-18,27.69,20.29
2020-02-19,28.14,19.17
2020-02-20,27.88,19.4
2020-02-21,26.67,20.43
2020-02-22,28.47,17.22
2020-02-23,25.66,16.05
2020-02-24,22.92,17.11
2020-02-25,26.42,19.27
2020-02-26,26.48,20.31
2020-02-27,25.23,18.86
2020-02-28,25.33,17.95
2020-02-29,27.36,19.86
2020-03-01,26.53,17.9
2020-03-02,24.2,16.94
2020-03-03,26.91,15.54
2020-03-04,27.34,17.71
2020-03-05,27.45,16.44
2020-03-06,26.23,15.38
2020-03-07,25.51,15.64
2020-03-08,26.21,17.14
2020-03-09,26.46,17.42
2020-03-10,27.7,17.03
2020-03-11,27.75,18.23
2020-03-12,28.13,17.45
2020-03-13,28.29,17.9
2020-03-14,27.94,17.99
2020-03-15,25.85,19.15
2020-03-16,26.55,19.41
2020-03-17,28.28,19.4
2020-03-18,28.37,18.52
2020-03-19,27.16,18.83
2020-03-20,27.31,19.34
2020-03-21,26.21,19.25
2020-03-22,25.8,17.59
2020-03-23,25.18,15.23
2020-03-24,24.39,13.01
2020-03-25,24.65,13.67
2020-03-26,24.93,14.2
2020-03-27,24.6,15.73
2020-03-28,25.69,16.46
2020-03-29,23.92,18.42
2020-03-30,25.67,18.41
2020-03-31,27.24,18.85
2020-04-01,26.38,18.17
2020-04-02,27.68,17.92
2020-04-03,27.31,18.97
2020-04-04,26.53,15.04
2020-04-05,27.15,14.62
2020-04-06,28.26,16.97
2020-04-07,27.3,18.32
2020-04-08,26.73,17.83
2020-04-09,26.0,15.5
2020-04-10,25.5,13.34
2020-04-11,25.98,14.28
2020-04-12,25.55,15.15
2020-04-13,25.0,14.78
2020-04-14,25.19,16.11
2020-04-15,25.17,18.14
2020-04-16,24.9,18.52
2020-04-17,26.01,17.41
2020-04-18,22.59,16.13
2020-04-19,24.09,15.8
2020-04-20,24.37,16.53
2020-04-21,24.9,15.77
2020-04-22,25.1,15.13
2020-04-23,25.53,14.7
2020-04-24,25.48,15.23
2020-04-25,25.16,14.34
2020-04-26,25.71,12.05
2020-04-27,24.57,13.76
2020-04-28,23.1,13.36
2020-04-29,23.58,11.35
2020-04-30,24.72,13.3
2020-05-01,26.22,15.38
2020-05-02,26.49,13.33
2020-05-03,24.05,14.55
2020-05-04,23.83,13.25
2020-05-05,25.61,13.74
2020-05-06,26.36,16.59
2020-05-07,22.98,13.6
2020-05-08,22.13,10.85
2020-05-09,22.43,11.07
2020-05-10,22.2,10.26
2020-05-11,23.04,10.24
2020-05-12,24.16,10.22
2020-05-13,24.92,11.93
2020-05-14,23.62,16.13
2020-05-15,22.27,15.63
2020-05-16,24.48,15.0
2020-05-17,24.27,13.3
2020-05-18,24.82,11.5
2020-05-19,24.74,13.4
2020-05-20,23.68,13.75
2020-05-21,24.11,12.81
2020-05-22,24.94,13.36
2020-05-23,26.01,16.74
2020-05-24,17.23,11.5
2020-05-25,20.79,8.24
2020-05-26,20.35,6.29
2020-05-27,21.79,4.37
2020-05-28,21.86,5.91
2020-05-29,22.54,8.41
2020-05-30,22.05,8.55
2020-05-31,23.04,9.8
2020-06-01,23.95,10.36
2020-06-02,24.64,10.18
2020-06-03,25.38,13.22
2020-06-04,25.67,14.89
2020-06-05,24.9,15.49
2020-06-06,25.56,14.05
2020-06-07,25.46,15.38
2020-06-08,26.55,15.84
2020-06-09,26.35,14.19
2020-06-10,26.27,15.22
2020-06-11,27.81,14.5
2020-06-12,27.37,14.19
2020-06-13,26.97,14.62
2020-06-14,27.1,14.22
2020-06-15,25.27,12.61
2020-06-16,24.86,13.88
2020-06-17,24.51,12.81
2020-06-18,23.39,11.07
2020-06-19,24.79,10.9
2020-06-20,26.43,12.48
2020-06-21,25.71,14.57
2020-06-22,25.52,10.65
2020-06-23,24.85,10.93
2020-06-24,25.11,11.56
2020-06-25,26.17,11.95
2020-06-26,26.08,14.22
2020-06-27,25.63,13.73
2020-06-28,23.83,11.64
2020-06-29,22.44,12.0
2020-06-30,23.1,13.27
2020-07-01,23.11,10.47
2020-07-02,24.15,7.83
2020-07-03,24.76,9.85
2020-07-04,25.78,9.68
2020-07-05,25.49,12.27
2020-07-06,27.42,12.14
2020-07-07,27.71,11.72
2020-07-08,26.65,11.37
2020-07-09,26.12,13.25
2020-07-10,26.04,12.85
2020-07-11,25.47,13.7
2020-07-12,26.07,11.94
2020-07-13,28.77,13.65
2020-07-14,28.64,16.46
2020-07-15,26.62,14.47
2020-07-16,26.18,13.38
2020-07-17,26.03,12.93
2020-07-18,26.33,13.31
2020-07-19,25.32,11.62
2020-07-20,25.8,10.34
2020-07-21,26.73,11.47
2020-07-22,27.26,12.42
2020-07-23,26.83,11.57
2020-07-24,26.27,10.08
2020-07-25,26.76,12.31
2020-07-26,27.87,12.21
2020-07-27,26.56,12.65
2020-07-28,27.49,13.14
2020-07-29,28.91,16.37
2020-07-30,26.32,13.99
2020-07-31,25.21,13.65
2020-08-01,24.44,12.58
2020-08-02,25.54,11.32
2020-08-03,24.99,9.08
2020-08-04,25.68,8.47
2020-08-05,26.1,8.89
2020-08-06,25.82,9.07
2020-08-07,25.39,8.46
2020-08-08,26.11,10.13
2020-08-09,25.71,10.58
2020-08-10,26.4,11.0
2020-08-11,26.39,12.09
2020-08-12,28.01,12.52
2020-08-13,29.14,15.18
2020-08-14,29.65,14.77
2020-08-15,28.93,15.04
2020-08-16,27.96,15.08
2020-08-17,28.02,16.88
2020-08-18,30.03,16.2
2020-08-19,31.69,17.53
2020-08-20,32.02,16.51
2020-08-21,19.08,10.98
2020-08-22,18.42,10.23
2020-08-23,23.37,8.75
2020-08-24,24.34,9.87
2020-08-25,24.2,8.12
2020-08-26,26.67,7.4
2020-08-27,28.32,10.65
2020-08-28,29.13,12.79
2020-08-29,29.18,12.84
2020-08-30,29.71,13.88
2020-08-31,31.69,14.7
2020-09-01,30.53,15.86
2020-09-02,29.44,15.36
2020-09-03,29.11,13.93
2020-09-04,31.89,13.41
2020-09-05,32.46,13.83
2020-09-06,31.46,13.65
2020-09-07,32.94,15.96
2020-09-08,33.33,15.56
2020-09-09,34.07,16.3
2020-09-10,33.7,16.74
2020-09-11,34.45,18.79
2020-09-12,34.73,19.17
2020-09-13,33.76,17.43
2020-09-14,32.46,15.85
2020-09-15,31.79,16.18
2020-09-16,32.0,17.17
2020-09-17,33.56,16.66
2020-09-18,34.98,17.47
2020-09-19,36.09,22.3
2020-09-20,31.22,20.04
2020-09-21,24.54,16.21
2020-09-22,22.41,15.19
2020-09-23,22.65,14.49
2020-09-24,29.53,12.77
2020-09-25,30.63,15.75
2020-09-26,32.22,15.59
2020-09-27,34.56,16.54
2020-09-28,36.15,18.67
2020-09-29,36.26,19.97
2020-09-30,35.63,18.76
2020-10-01,35.52,19.01
2020-10-02,36.92,20.86
2020-10-03,38.57,21.79
2020-10-04,36.28,21.57
2020-10-05,36.76,19.95
2020-10-06,38.36,23.01
2020-10-07,36.81,22.96
2020-10-08,37.94,21.04
2020-10-09,33.76,22.9
2020-10-10,33.96,18.05
2020-10-11,29.96,15.18
2020-10-12,31.83,15.25
2020-10-13,31.89,19.81
2020-10-14,33.0,19.76
2020-10-15,29.31,19.47
2020-10-16,27.87,17.42
2020-10-17,25.93,15.52
2020-10-18,25.43,15.41
2020-10-19,27.16,16.68
2020-10-20,23.98,17.8
2020-10-21,27.81,18.08
2020-10-22,29.55,17.65
2020-10-23,29.43,16.47
2020-10-24,23.91,17.36
2020-10-25,31.25,18.12
2020-10-26,31.14,16.54
2020-10-27,32.91,17.46
2020-10-28,34.77,18.2
2020-10-29,31.64,18.51
2020-10-30,30.01,17.99
2020-10-31,28.86,15.49
2020-11-01,25.6,13.86
2020-11-02,28.14,11.49
2020-11-03,26.69,13.11
2020-11-04,29.32,13.79
2020-11-05,29.76,14.02
2020-11-06,32.0,14.43
2020-11-07,33.65,15.49
2020-11-08,34.36,18.47
2020-11-09,34.17,19.5
2020-11-10,28.02,20.77
2020-11-11,27.21,19.78
2020-11-12,27.67,19.39
2020-11-13,25.85,20.02
2020-11-14,27.34,19.64
2020-11-15,31.6,18.85
2020-11-16,29.85,19.28
2020-11-17,30.32,19.87
2020-11-18,27.34,19.86
2020-11-19,27.97,16.41
2020-11-20,28.24,14.98
2020-11-21,28.35,15.62
2020-11-22,29.06,16.65
2020-11-23,29.33,16.21
2020-11-24,30.52,16.65
2020-11-25,30.14,17.52
2020-11-26,29.9,18.54
2020-11-27,32.0,18.62
2020-11-28,32.64,17.94
2020-11-29,32.0,18.34
2020-11-30,31.75,18.59
2020-12-01,33.12,19.74
2020-12-02,28.29,19.98
2020-12-03,27.55,20.05
2020-12-04,32.97,20.36
2020-12-05,29.61,20.78
2020-12-06,26.48,19.29
2020-12-07,24.73,20.66
2020-12-08,27.39,20.13
2020-12-09,25.09,19.73
2020-12-10,28.33,18.75
2020-12-11,26.2,19.47
2020-12-12,26.02,18.44
2020-12-13,25.64,20.3
2020-12-14,27.54,20.2
2020-12-15,29.79,20.21
2020-12-16,28.14,20.35
2020-12-17,27.86,20.42
2020-12-18,29.26,19.35
2020-12-19,30.22,20.21
2020-12-20,26.68,19.86
2020-12-21,29.31,17.75
2020-12-22,27.76,20.56
2020-12-23,28.71,19.01
2020-12-24,26.82,17.25
2020-12-25,24.0,17.62
2020-12-26,26.25,17.83
2020-12-27,23.28,18.51
2020-12-28,23.88,17.45
2020-12-29,25.44,18.44
2020-12-30,26.73,18.45
2020-12-31,28.32,19.0
2021-01-01,27.2,19.75
2021-01-02,27.54,18.92
2021-01-03,27.08,17.2
2021-01-04,27.14,18.54
2021-01-05,28.82,18.85
2021-01-06,28.46,19.76
2021-01-07,29.02,20.56
2021-01-08,28.48,19.41
2021-01-09,28.19,19.81
2021-01-10,23.85,20.83
2021-01-11,27.07,20.89
2021-01-12,26.72,21.56
2021-01-13,24.77,20.81
2021-01-14,27.45,19.91
2021-01-15,26.21,18.91
2021-01-16,27.28,18.99
2021-01-17,24.94,19.14
2021-01-18,28.18,19.28
2021-01-19,29.02,19.14
2021-01-20,28.44,17.75
2021-01-21,28.06,17.79
2021-01-22,27.7,17.75
2021-01-23,28.02,17.43
2021-01-24,27.76,18.01
2021-01-25,28.65,19.7
2021-01-26,28.14,17.51
2021-01-27,28.14,20.2
2021-01-28,27.93,18.21
2021-01-29,29.22,16.4
2021-01-30,30.73,19.67
2021-01-31,30.06,20.67
2021-02-01,26.41,19.36
2021-02-02,27.94,18.23
2021-02-03,28.65,17.74
2021-02-04,28.66,19.7
2021-02-05,28.84,20.57
