Date,Max_Temp_C,Min_Temp_C
2025-08-12,31.75,19.84
2025-08-13,32.75,20.91
2025-08-14,34.11,20.43
2025-08-15,33.48,22.86
2025-08-16,35.88,23.77
2025-08-17,35.59,23.84
2025-08-18,33.98,24.52
2025-08-19,32.19,22.8
2025-08-20,33.49,21.0
2025-08-21,33.93,21.4
2025-08-22,35.18,20.55
2025-08-23,30.19,20.05
2025-08-24,23.76,17.97
2025-08-25,22.98,16.4
2025-08-26,27.45,15.21
2025-08-27,18.86,15.26
2025-08-28,26.76,17.14
2025-08-29,26.27,16.34
2025-08-30,25.4,17.18
2025-08-31,28.49,18.74
2025-09-01,26.81,17.78
2025-09-02,25.66,16.57
2025-09-03,32.0,15.4
2025-09-04,26.56,12.72
2025-09-05,18.88,11.62
2025-09-06,24.91,9.42
2025-09-07,26.01,12.32
2025-09-08,23.93,14.85
2025-09-09,28.43,16.5
2025-09-10,27.99,18.03
2025-09-11,31.92,16.95
2025-09-12,33.77,17.49
2025-09-13,32.3,19.86
2025-09-14,28.08,19.69
2025-09-15,31.03,17.25
2025-09-16,31.56,18.39
2025-09-17,27.55,18.28
2025-09-18,25.25,17.86
2025-09-19,28.65,15.74
2025-09-20,24.24,17.09
2025-09-21,26.45,18.18
2025-09-22,29.69,17.19
2025-09-23,24.09,17.91
2025-09-24,25.71,15.93
2025-09-25,27.34,14.17
2025-09-26,28.77,13.53
2025-09-27,30.0,16.38
2025-09-28,31.62,15.71
2025-09-29,28.5,15.44
2025-09-30,27.43,16.92
2025-10-01,28.37,15.92
2025-10-02,29.9,15.76
2025-10-03,30.13,15.9
2025-10-04,29.33,18.31
2025-10-05,28.79,16.34
2025-10-06,19.92,12.33
2025-10-07,20.83,11.24
2025-10-08,19.38,12.29
2025-10-09,27.89,12.79
2025-10-10,28.41,17.79
2025-10-11,28.94,15.85
2025-10-12,29.96,17.48
2025-10-13,18.69,12.52
2025-10-14,25.97,13.19
2025-10-15,27.72,16.36
2025-10-16,26.38,14.7
2025-10-17,25.52,15.2
2025-10-18,24.82,7.65
2025-10-19,19.73,5.11
2025-10-20,22.13,7.58
2025-10-21,19.34,5.82
2025-10-22,22.54,7.52
2025-10-23,20.61,5.95
2025-10-24,18.68,11.73
2025-10-25,12.96,10.96
2025-10-26,14.35,10.07
2025-10-27,16.68,9.73
2025-10-28,13.88,5.62
2025-10-29,12.99,2.57
2025-10-30,16.6,1.01
2025-10-31,13.05,2.37
2025-11-01,11.19,2.13
2025-11-02,19.14,1.51
2025-11-03,18.94,7.05
2025-11-04,22.36,7.43
2025-11-05,16.62,6.42
2025-11-06,21.95,4.88
2025-11-07,20.31,7.16
2025-11-08,16.83,5.43
2025-11-09,5.75,-2.52
2025-11-10,7.42,-5.22
2025-11-11,18.68,2.15
2025-11-12,22.11,5.73
2025-11-13,21.56,8.77
2025-11-14,23.48,7.62
2025-11-15,22.21,9.71
2025-11-16,19.3,6.33
2025-11-17,22.13,8.96
2025-11-18,17.49,6.4
2025-11-19,16.74,3.63
2025-11-20,15.59,7.08
2025-11-21,9.37,4.63
